written;hostname;services;procedure;stratos
no;EUEDCVMW1004;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1004;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1005;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1006;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1007;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW1008;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2001;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2002;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2003;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2004;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2005;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2006;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;CPU;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Connection_State;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Datastore_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;IO_Read;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;IO_Write;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Memory;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Network_usage;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Runtime_Health;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Runtime_Issues;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Runtime_Maintenance;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Runtime_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;Service_vmware_vpxa;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCVMW2007;VM_Status;http://monitoring-dc.app.corp/kb/system:vmware:esx;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;HACMP_EAS_PDM;Database_DB2_logins;http://monitoring-dc.app.corp/kb/app:pdm:db2;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_PDM;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_PDM;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_PDM;Partition_Databasedb2p_datafile_used_space;http://monitoring-dc.app.corp/kb/app:pdm:partition;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
